Ticket;Date;Timezone;Transaction;Details;Instrument;Price;Units;Direction;Spread;Cost;Stop;Loss;Take;Profit;Trailing;Stop;Financing;Commission;P/L;Amount;Balance
8020;01/29/2019;03:09:39;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/USD;1.31561;1;Sell;0.0001;;;;0;0;0;;925.87;;
8021;01/29/2019;03:09:39;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.3136;;;;;;;;;;;;;
8022;01/29/2019;03:09:39;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.3172;;;;;;;;;;;;;
8023;01/29/2019;04:48:23;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CHF;0.99339;1;Buy;0.0001;;;;0;0;-0.0017;;925.87;;
8024;01/29/2019;04:48:23;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8025;01/29/2019;04:58:27;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CAD;1.32509;1;Sell;0.0001;;;;0;0;-0.0012;;925.87;;
8026;01/29/2019;04:58:27;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8027;01/29/2019;05:06:16;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;144.154;1;Buy;0.0001;;;;0;0;-0.0015;;925.87;;
8028;01/29/2019;05:06:16;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8029;01/29/2019;05:38:34;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/USD;1.3172;1;Buy;0.0001;;;;0;0;-0.0016;;925.86;;
8030;01/29/2019;05:38:34;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8031;01/29/2019;05:55:44;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/USD;1.14242;1;Buy;0.0001;;;;0;0;0.0016;;925.87;;
8032;01/29/2019;05:55:44;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8033;01/29/2019;06:14:34;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/JPY;125.011;1;Buy;0.0001;;;;0;0;0.0015;;925.87;;
8034;01/29/2019;06:14:34;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8035;01/29/2019;06:21:40;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/AUD;1.59457;1;Buy;0.0001;;;;0;0;0.0012;;925.87;;
8036;01/29/2019;06:21:40;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8037;01/29/2019;07:10:37;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;1;Sell;;;;;;;;;;;
8038;01/29/2019;07:10:37;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.32534;1;Sell;0.0001;;;;0;0;0;;925.87;;
8039;01/29/2019;07:10:37;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.32375;;;;;;;;;;;;;
8040;01/29/2019;07:10:37;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.32695;;;;;;;;;;;;;
8041;01/29/2019;07:11:12;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Buy;;;;;;;;;;;
8042;01/29/2019;07:11:12;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;144.34;1;Buy;0.0001;;;;0;0;0;;925.87;;
8043;01/29/2019;07:11:12;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;144.5;;;;;;;;;;;;;
8044;01/29/2019;07:11:12;AM;MST;STOP_LOSS_ORDER;ON_FILL;;144.18;;;;;;;;;;;;;
8045;01/29/2019;07:11:40;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;1;Sell;;;;;;;;;;;
8046;01/29/2019;07:11:40;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.14243;1;Sell;0.0001;;;;0;0;0;;925.87;;
8047;01/29/2019;07:11:40;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.14092;;;;;;;;;;;;;
8048;01/29/2019;07:11:40;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.14412;;;;;;;;;;;;;
8049;01/29/2019;07:12:56;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CHF;;1;Sell;;;;;;;;;;;
8050;01/29/2019;07:12:56;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CHF;0.9936;1;Sell;0.0001;;;;0;0;0;;925.87;;
8051;01/29/2019;07:12:56;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.992;;;;;;;;;;;;;
8052;01/29/2019;07:12:56;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.9952;;;;;;;;;;;;;
8053;01/29/2019;07:13:44;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/USD;;1;Buy;;;;;;;;;;;
8054;01/29/2019;07:13:44;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/USD;1.3193;1;Buy;0.0001;;;;0;0;0;;925.87;;
8055;01/29/2019;07:13:44;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.32083;;;;;;;;;;;;;
8056;01/29/2019;07:13:44;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.31763;;;;;;;;;;;;;
8057;01/29/2019;07:21:45;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;144.18;1;Sell;0.0001;;;;0;0;-0.0015;;925.87;;
8058;01/29/2019;07:21:45;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8059;01/29/2019;07:23:59;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/USD;1.3176;1;Sell;0.0001;;;;0;0;-0.0017;;925.86;;
8060;01/29/2019;07:23:59;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8061;01/29/2019;07:43:34;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;AUD/USD;0.71521;1;Sell;0.0001;;;;0;0;-0.0017;;925.86;;
8062;01/29/2019;07:43:34;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8063;01/29/2019;08:37:41;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CHF;0.99521;1;Buy;0.0001;;;;0;0;-0.0016;;925.86;;
8064;01/29/2019;08:37:41;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8065;01/29/2019;08:57:36;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CAD;1.32696;1;Buy;0.0001;;;;0;0;-0.0012;;925.86;;
8066;01/29/2019;08:57:36;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8067;01/29/2019;08:57:38;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;CAD/JPY;82.371;1;Buy;0.0001;;;;0;0;0.0015;;925.86;;
8068;01/29/2019;08:57:38;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8069;01/29/2019;01:40:18;PM;MST;ORDER_FILL;STOP_LOSS_ORDER;EUR/USD;1.14412;1;Buy;0.0001;;;;0;0;-0.0017;;925.86;;
8070;01/29/2019;01:40:18;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8071;01/29/2019;02:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;0;;;;925.86;;
;01/29/2019;02:00:00;PM;MST;DAILY_FINANCING;TradeID:;8000;NZD/CHF;;;;;;;;0;;;;;
8072;01/29/2019;08:22:10;PM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;NZD/CHF;0.68113;1;Sell;0.0001;;;;0;0;0.0016;;925.86;;
8073;01/29/2019;08:22:10;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8074;01/30/2019;12:43:15;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/AUD;;1;Buy;;;;;;;;;;;
8075;01/30/2019;12:43:15;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/AUD;1.58955;1;Buy;0.0001;;;;0;0;0;;925.86;;
8076;01/30/2019;12:43:15;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.59115;;;;;;;;;;;;;
8077;01/30/2019;12:43:15;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.58795;;;;;;;;;;;;;
8078;01/30/2019;12:43:41;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;1;Buy;;;;;;;;;;;
8079;01/30/2019;12:43:41;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.32589;1;Buy;0.0001;;;;0;0;0;;925.86;;
8080;01/30/2019;12:43:41;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.32749;;;;;;;;;;;;;
8081;01/30/2019;12:43:41;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.32429;;;;;;;;;;;;;
8082;01/30/2019;12:44:20;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/USD;;1;Sell;;;;;;;;;;;
8083;01/30/2019;12:44:20;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/USD;1.30742;1;Sell;0.0001;;;;0;0;0;;925.86;;
8084;01/30/2019;12:44:20;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.30582;;;;;;;;;;;;;
8085;01/30/2019;12:44:20;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.30902;;;;;;;;;;;;;
8086;01/30/2019;12:44:46;AM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/USD;;1;Buy;;;;;;;;;;;
8087;01/30/2019;12:44:46;AM;MST;ORDER_FILL;MARKET_ORDER;AUD/USD;0.7197;1;Buy;0.0001;;;;0;0;0;;925.86;;
8088;01/30/2019;12:44:46;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.7213;;;;;;;;;;;;;
8089;01/30/2019;12:44:46;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.7181;;;;;;;;;;;;;
8090;01/30/2019;12:45:04;AM;MST;MARKET_ORDER;CLIENT_ORDER;CAD/JPY;;1;Buy;;;;;;;;;;;
8091;01/30/2019;12:45:04;AM;MST;ORDER_FILL;MARKET_ORDER;CAD/JPY;82.435;1;Buy;0.0001;;;;0;0;0;;925.86;;
8092;01/30/2019;12:45:04;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;82.595;;;;;;;;;;;;;
8093;01/30/2019;12:45:04;AM;MST;STOP_LOSS_ORDER;ON_FILL;;82.275;;;;;;;;;;;;;
8094;01/30/2019;12:45:39;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Sell;;;;;;;;;;;
8095;01/30/2019;12:45:39;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;142.878;1;Sell;0.0001;;;;0;0;0;;925.86;;
8096;01/30/2019;12:45:39;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;142.715;;;;;;;;;;;;;
8097;01/30/2019;12:45:39;AM;MST;STOP_LOSS_ORDER;ON_FILL;;143.035;;;;;;;;;;;;;
8098;01/30/2019;12:46:12;AM;MST;MARKET_ORDER;CLIENT_ORDER;NZD/CHF;;1;Buy;;;;;;;;;;;
8099;01/30/2019;12:46:12;AM;MST;ORDER_FILL;MARKET_ORDER;NZD/CHF;0.68238;1;Buy;0.0001;;;;0;0;0;;925.86;;
8100;01/30/2019;12:46:12;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.68398;;;;;;;;;;;;;
8101;01/30/2019;12:46:12;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.68078;;;;;;;;;;;;;
8102;01/30/2019;12:46:36;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CHF;;1;Buy;;;;;;;;;;;
8103;01/30/2019;12:46:36;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CHF;0.99627;1;Buy;0.0001;;;;0;0;0;;925.86;;
8104;01/30/2019;12:46:36;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.99787;;;;;;;;;;;;;
8105;01/30/2019;12:46:36;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.99467;;;;;;;;;;;;;
8106;01/30/2019;12:47:12;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;1;Buy;;;;;;;;;;;
8107;01/30/2019;12:47:12;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.14364;1;Buy;0.0001;;;;0;0;0;;925.86;;
8108;01/30/2019;12:47:12;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.14525;;;;;;;;;;;;;
8109;01/30/2019;12:47:12;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.14205;;;;;;;;;;;;;
8110;01/30/2019;12:48:12;AM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/JPY;;1;Buy;;;;;;;;;;;
8111;01/30/2019;12:48:12;AM;MST;ORDER_FILL;MARKET_ORDER;AUD/JPY;78.646;1;Buy;0.0001;;;;0;0;0;;925.86;;
8112;01/30/2019;12:48:12;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;78.808;;;;;;;;;;;;;
8113;01/30/2019;12:48:12;AM;MST;STOP_LOSS_ORDER;ON_FILL;;78.488;;;;;;;;;;;;;
8114;01/30/2019;12:49:36;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/JPY;;1;Buy;;;;;;;;;;;
8115;01/30/2019;12:49:36;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/JPY;124.98;1;Buy;0.0001;;;;0;0;0;;925.86;;
8116;01/30/2019;12:49:36;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;125.142;;;;;;;;;;;;;
8117;01/30/2019;12:49:36;AM;MST;STOP_LOSS_ORDER;ON_FILL;;124.822;;;;;;;;;;;;;
8118;01/30/2019;01:00:01;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;143.07;1;Buy;0.0009;;;;0;0;-0.0018;;925.86;;
8119;01/30/2019;01:00:01;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8120;01/30/2019;01:01:21;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;EUR/AUD;1.58792;1;Sell;0.0001;;;;0;0;-0.0012;;925.86;;
8121;01/30/2019;01:01:21;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8122;01/30/2019;01:27:52;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/USD;1.30905;1;Buy;0.0001;;;;0;0;-0.0016;;925.86;;
8123;01/30/2019;01:27:52;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8124;01/30/2019;02:01:24;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;NZD/CHF;0.68078;1;Sell;0.0001;;;;0;0;-0.0016;;925.86;;
8125;01/30/2019;02:01:24;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8126;01/30/2019;02:46:16;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CAD;1.32429;1;Sell;0.0001;;;;0;0;-0.0012;;925.85;;
8127;01/30/2019;02:46:16;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8128;01/30/2019;03:00:55;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;CAD/JPY;82.595;1;Sell;0.0001;;;;0;0;0.0015;;925.86;;
8129;01/30/2019;03:00:55;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8130;01/30/2019;05:07:34;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/JPY;125.143;1;Sell;0.0001;;;;0;0;0.0015;;925.86;;
8131;01/30/2019;05:07:34;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8132;01/30/2019;05:08:01;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;AUD/JPY;78.808;1;Sell;0.0001;;;;0;0;0.0015;;925.86;;
8133;01/30/2019;05:08:01;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8134;01/30/2019;06:05:08;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;USD/CHF;0.99787;1;Sell;0.0001;;;;0;0;0.0016;;925.86;;
8135;01/30/2019;06:05:08;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8136;01/30/2019;07:01:57;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;EUR/USD;1.14205;1;Sell;0.0001;;;;0;0;-0.0016;;925.86;;
8137;01/30/2019;07:01:57;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8138;01/30/2019;07:12:34;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;AUD/USD;0.71809;1;Sell;0.0001;;;;0;0;-0.0016;;925.86;;
8139;01/30/2019;07:12:34;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8140;01/30/2019;08:25:48;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/AUD;;1;Sell;;;;;;;;;;;
8141;01/30/2019;08:25:48;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/AUD;1.58796;1;Sell;0.0001;;;;0;0;0;;925.86;;
8142;01/30/2019;08:25:48;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.58636;;;;;;;;;;;;;
8143;01/30/2019;08:25:48;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.58956;;;;;;;;;;;;;
8144;01/30/2019;08:26:11;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;1;Buy;;;;;;;;;;;
8145;01/30/2019;08:26:11;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.32135;1;Buy;0.0001;;;;0;0;0;;925.86;;
8146;01/30/2019;08:26:11;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.32295;;;;;;;;;;;;;
8147;01/30/2019;08:26:11;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.31975;;;;;;;;;;;;;
8148;01/30/2019;08:26:44;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Buy;;;;;;;;;;;
8149;01/30/2019;08:26:44;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;143.315;1;Buy;0.0001;;;;0;0;0;;925.86;;
8150;01/30/2019;08:26:44;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;143.485;;;;;;;;;;;;;
8151;01/30/2019;08:26:44;AM;MST;STOP_LOSS_ORDER;ON_FILL;;143.165;;;;;;;;;;;;;
8152;01/30/2019;08:27:15;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CHF;;1;Buy;;;;;;;;;;;
8153;01/30/2019;08:27:15;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CHF;0.9987;1;Buy;0.0001;;;;0;0;0;;925.86;;
8154;01/30/2019;08:27:15;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.0003;;;;;;;;;;;;;
8155;01/30/2019;08:27:15;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.9971;;;;;;;;;;;;;
8156;01/30/2019;08:27:39;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;1;Buy;;;;;;;;;;;
8157;01/30/2019;08:27:39;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.14153;1;Buy;0.0001;;;;0;0;0;;925.86;;
8158;01/30/2019;08:27:39;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.14312;;;;;;;;;;;;;
8159;01/30/2019;08:27:39;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.13992;;;;;;;;;;;;;
8160;01/30/2019;08:28:04;AM;MST;MARKET_ORDER;CLIENT_ORDER;CAD/JPY;;1;Sell;;;;;;;;;;;
8161;01/30/2019;08:28:04;AM;MST;ORDER_FILL;MARKET_ORDER;CAD/JPY;82.951;1;Sell;0.0001;;;;0;0;0;;925.86;;
8162;01/30/2019;08:28:04;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;82.791;;;;;;;;;;;;;
8163;01/30/2019;08:28:04;AM;MST;STOP_LOSS_ORDER;ON_FILL;;83.111;;;;;;;;;;;;;
8164;01/30/2019;08:28:45;AM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/JPY;;1;Sell;;;;;;;;;;;
8165;01/30/2019;08:28:45;AM;MST;ORDER_FILL;MARKET_ORDER;AUD/JPY;78.791;1;Sell;0.0001;;;;0;0;0;;925.86;;
8166;01/30/2019;08:28:45;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;78.631;;;;;;;;;;;;;
8167;01/30/2019;08:28:45;AM;MST;STOP_LOSS_ORDER;ON_FILL;;78.951;;;;;;;;;;;;;
8168;01/30/2019;08:30:09;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;143.165;1;Sell;0.0001;;;;0;0;-0.0014;;925.86;;
8169;01/30/2019;08:30:09;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8170;01/30/2019;08:30:18;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/USD;;1;Sell;;;;;;;;;;;
8171;01/30/2019;08:30:18;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/USD;1.30568;1;Sell;0.0001;;;;0;0;0;;925.86;;
8172;01/30/2019;08:30:18;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.30402;;;;;;;;;;;;;
8173;01/30/2019;08:30:18;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.30722;;;;;;;;;;;;;
8174;01/30/2019;08:31:56;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/JPY;;1;Buy;;;;;;;;;;;
8175;01/30/2019;08:31:56;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/JPY;125.198;1;Buy;0.0001;;;;0;0;0;;925.86;;
8176;01/30/2019;08:31:56;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;125.358;;;;;;;;;;;;;
8177;01/30/2019;08:31:56;AM;MST;STOP_LOSS_ORDER;ON_FILL;;125.038;;;;;;;;;;;;;
8178;01/30/2019;08:32:45;AM;MST;MARKET_ORDER;CLIENT_ORDER;NZD/CHF;;1;Buy;;;;;;;;;;;
8179;01/30/2019;08:32:45;AM;MST;ORDER_FILL;MARKET_ORDER;NZD/CHF;0.68205;1;Buy;0.0001;;;;0;0;0;;925.86;;
8180;01/30/2019;08:32:45;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.68365;;;;;;;;;;;;;
8181;01/30/2019;08:32:45;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.68045;;;;;;;;;;;;;
8182;01/30/2019;08:38:36;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/USD;1.30722;1;Buy;0.0001;;;;0;0;-0.0015;;925.85;;
8183;01/30/2019;08:38:36;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8184;01/30/2019;08:51:44;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CAD;1.31975;1;Sell;0.0001;;;;0;0;-0.0012;;925.85;;
8185;01/30/2019;08:51:44;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8186;01/30/2019;08:54:16;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;EUR/AUD;1.58957;1;Buy;0.0001;;;;0;0;-0.0012;;925.85;;
8187;01/30/2019;08:54:16;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8188;01/30/2019;10:23:46;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;EUR/JPY;125.038;1;Sell;0.0001;;;;0;0;-0.0015;;925.85;;
8189;01/30/2019;10:23:46;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8190;01/30/2019;11:04:24;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/USD;;1;Buy;;;;;;;;;;;
8191;01/30/2019;11:04:24;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/USD;1.30589;1;Buy;0.0001;;;;0;0;0;;925.85;;
8192;01/30/2019;11:04:24;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.30839;;;;;;;;;;;;;
8193;01/30/2019;11:04:24;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.30409;;;;;;;;;;;;;
8194;01/30/2019;12:00:07;PM;MST;ORDER_FILL;STOP_LOSS_ORDER;AUD/JPY;78.955;1;Buy;0.0003;;;;0;0;-0.0015;;925.85;;
8195;01/30/2019;12:00:07;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8196;01/30/2019;12:00:08;PM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/USD;1.14312;1;Sell;0.0002;;;;0;0;0.0016;;925.85;;
8197;01/30/2019;12:00:08;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8198;01/30/2019;12:00:13;PM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/USD;1.30839;1;Sell;0.0002;;;;0;0;0.0025;;925.85;;
8199;01/30/2019;12:00:13;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8200;01/30/2019;12:00:13;PM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;NZD/CHF;0.68366;1;Sell;0.0003;;;;0;0;0.0016;;925.85;;
8201;01/30/2019;12:00:13;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8202;01/30/2019;12:00:13;PM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CHF;0.99706;1;Sell;0.0003;;;;0;0;-0.0016;;925.85;;
8203;01/30/2019;12:00:13;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8204;01/30/2019;12:03:05;PM;MST;ORDER_FILL;STOP_LOSS_ORDER;CAD/JPY;83.112;1;Buy;0.0001;;;;0;0;-0.0015;;925.85;;
8205;01/30/2019;12:03:05;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8206;02/03/2019;06:12:16;PM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/AUD;;1;Buy;;;;;;;;;;;
8207;02/03/2019;06:12:16;PM;MST;ORDER_FILL;MARKET_ORDER;EUR/AUD;1.58373;1;Buy;0.0001;;;;0;0;0;;925.85;;
8208;02/03/2019;06:12:16;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.58573;;;;;;;;;;;;;
8209;02/03/2019;06:12:16;PM;MST;STOP_LOSS_ORDER;ON_FILL;;1.58213;;;;;;;;;;;;;
8210;02/03/2019;06:13:05;PM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;1;Buy;;;;;;;;;;;
8211;02/03/2019;06:13:05;PM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.30946;1;Buy;0.0001;;;;0;0;0;;925.85;;
8212;02/03/2019;06:13:05;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.31146;;;;;;;;;;;;;
8213;02/03/2019;06:13:05;PM;MST;STOP_LOSS_ORDER;ON_FILL;;1.30786;;;;;;;;;;;;;
