Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,Conversion Rate,PL,Amount,Balance
8634,06/06/2019 08:53:11 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,10,Sell,,,1.12560,,,,,,,
8635,06/06/2019 08:53:11 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.12660,10,Sell,0.0006,,,,0.00000,0.0000,,0.00000,,25.84
8636,06/06/2019 08:53:11 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.12560,,,,,,,,,,,,
8637,06/06/2019 08:53:29 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
8638,06/06/2019 08:54:29 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,100,Sell,,,1.12408,,,,,,,
8639,06/06/2019 08:54:29 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.12658,100,Sell,0.0065,,,,0.00000,0.0000,,0.00000,,25.84
8640,06/06/2019 08:54:29 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.12408,,,,,,,,,,,,
8641,06/06/2019 08:59:42 PM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,100,Buy,,,1.33821,,,,,,,
8642,06/06/2019 08:59:42 PM,PDT,ORDER_FILL,MARKET_ORDER,USD/CAD,1.33571,100,Buy,0.0064,,,,0.00000,0.0000,,0.00000,,25.84
8643,06/06/2019 08:59:42 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.33821,,,,,,,,,,,,
8644,06/06/2019 09:05:39 PM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,100,Buy,,,0.69954,,,,,,,
8645,06/06/2019 09:05:39 PM,PDT,ORDER_FILL,MARKET_ORDER,AUD/USD,0.69754,100,Buy,0.0060,,,,0.00000,0.0000,,0.00000,,25.84
8646,06/06/2019 09:05:39 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69954,,,,,,,,,,,,
8647,06/07/2019 12:21:22 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,137.84900,10,Sell,0.0010,,,,0.00000,0.0000,0.0092,0.00930,,25.85
8648,06/07/2019 12:50:55 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,100,Buy,,,138.19600,,,,,,,
8649,06/07/2019 12:50:55 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/JPY,137.99200,100,Buy,0.0101,,,,0.00000,0.0000,,0.00000,,25.85
8650,06/07/2019 12:50:55 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,138.19600,,,,,,,,,,,,
8651,06/07/2019 03:00:21 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.12560,10,Buy,0.0006,,,,0.00020,0.0000,1.0000,0.01000,,25.86
8652,06/07/2019 05:39:49 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,AUD/USD,0.69955,100,Sell,0.0070,,,,-0.00120,0.0000,1.0000,0.20100,,26.06
8653,06/07/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00490,,,,,26.07
,06/07/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8639,EUR/USD,,,,,,,,0.00470,,,,,
,06/07/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8642,USD/CAD,,,,,,,,0.00010,,,,,
,06/07/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8649,GBP/JPY,,,,,,,,0.00010,,,,,
8654,06/08/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00750,,,,,26.07
,06/08/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8639,EUR/USD,,,,,,,,0.00700,,,,,
,06/08/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8642,USD/CAD,,,,,,,,0.00010,,,,,
,06/08/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8649,GBP/JPY,,,,,,,,0.00040,,,,,
8655,06/09/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00750,,,,,26.08
,06/09/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8639,EUR/USD,,,,,,,,0.00700,,,,,
,06/09/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8642,USD/CAD,,,,,,,,0.00010,,,,,
,06/09/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8649,GBP/JPY,,,,,,,,0.00040,,,,,
8656,06/10/2019 12:44:40 AM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,10,Buy,,,0.69853,,,,,,,
8657,06/10/2019 12:44:40 AM,PDT,ORDER_FILL,MARKET_ORDER,AUD/USD,0.69649,10,Buy,0.0006,,,,0.00000,0.0000,,0.00000,,26.08
8658,06/10/2019 12:44:40 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69853,,,,,,,,,,,,
8659,06/10/2019 01:05:13 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,138.19800,100,Sell,0.0097,,,,0.00010,0.0000,0.0092,0.18950,,26.27
8660,06/10/2019 01:30:50 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,USD/CAD,1.32550,101,Buy,,,,,,,,,,
8661,06/10/2019 02:22:13 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/JPY,137.60000,101,Buy,,,,,,,,,,
8662,06/10/2019 04:01:15 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,GBP/JPY,137.60000,101,Buy,0.0112,,,,0.00000,0.0000,,0.00000,,26.27
8663,06/10/2019 06:31:43 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,USD/CAD,1.32549,101,Buy,0.0057,,,,0.00000,0.0000,,0.00000,,26.27
8664,06/10/2019 08:02:58 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,10,Sell,,,1.62145,,,,,,,
8665,06/10/2019 08:02:58 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.62390,10,Sell,0.0007,,,,0.00000,0.0000,,0.00000,,26.27
8666,06/10/2019 08:02:58 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.62145,,,,,,,,,,,,
8667,06/10/2019 08:07:56 AM,PDT,TAKE_PROFIT_ORDER,CLIENT_ORDER,,137.84700,,,,,,,,,,,,
8668,06/10/2019 08:08:11 AM,PDT,TAKE_PROFIT_ORDER,CLIENT_ORDER,,1.32817,,,,,,,,,,,,
8669,06/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00710,,,,,26.28
,06/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8639,EUR/USD,,,,,,,,0.00700,,,,,
,06/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8665,EUR/AUD,,,,,,,,0.00010,,,,,
,06/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8642,USD/CAD,,,,,,,,0.00010,,,,,
,06/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8663,USD/CAD,,,,,,,,0.00000,,,,,
,06/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8662,GBP/JPY,,,,,,,,0.00010,,,,,
,06/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8657,AUD/USD,,,,,,,,-0.00020,,,,,
8670,06/11/2019 12:35:39 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
8671,06/11/2019 12:35:39 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,137.99400,,,,,,,,,,,,
8672,06/11/2019 01:30:51 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,137.99400,101,Sell,0.0144,,,,0.00020,0.0000,0.0092,0.36630,,26.65
8673,06/11/2019 01:36:29 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/JPY,138.25000,101,Sell,,,138.00000,,,,,,,
8674,06/11/2019 01:38:04 AM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,101,Buy,,,0.69799,,,,,,,
8675,06/11/2019 01:38:04 AM,PDT,ORDER_FILL,MARKET_ORDER,AUD/USD,0.69549,101,Buy,0.0056,,,,0.00000,0.0000,,0.00000,,26.65
8676,06/11/2019 01:38:04 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69799,,,,,,,,,,,,
8677,06/11/2019 03:22:15 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,GBP/JPY,138.25100,101,Sell,0.0116,,,,0.00000,0.0000,,0.00000,,26.65
8678,06/11/2019 03:22:15 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,138.00000,,,,,,,,,,,,
8679,06/11/2019 06:28:46 AM,PDT,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,101,Buy,,,,,,,,,,
8680,06/11/2019 06:28:46 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,138.21500,101,Buy,0.0107,,,,-0.00070,0.0000,0.0092,0.03350,,26.68
8681,06/11/2019 06:28:46 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
8682,06/11/2019 06:29:16 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,101,Buy,,,138.39600,,,,,,,
8683,06/11/2019 06:29:16 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/JPY,138.19600,101,Buy,0.0102,,,,0.00000,0.0000,,0.00000,,26.68
8684,06/11/2019 06:29:16 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,138.39600,,,,,,,,,,,,
8685,06/11/2019 07:51:18 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,USD/CAD,1.32817,101,Sell,0.0061,,,,0.00020,0.0000,0.7528,0.20380,,26.88
8686,06/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00570,,,,,26.89
,06/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8639,EUR/USD,,,,,,,,0.00700,,,,,
,06/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8665,EUR/AUD,,,,,,,,0.00030,,,,,
,06/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8642,USD/CAD,,,,,,,,0.00010,,,,,
,06/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8683,GBP/JPY,,,,,,,,0.00010,,,,,
,06/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8657,AUD/USD,,,,,,,,-0.00030,,,,,
,06/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8675,AUD/USD,,,,,,,,-0.00150,,,,,
8687,06/12/2019 12:51:54 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,102,Buy,,,138.22100,,,,,,,
8688,06/12/2019 12:51:54 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/JPY,137.97100,102,Buy,0.0104,,,,0.00000,0.0000,,0.00000,,26.89
8689,06/12/2019 12:51:54 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,138.22100,,,,,,,,,,,,
8690,06/12/2019 12:53:14 AM,PDT,MARKET_ORDER,TRADE_CLOSE,AUD/USD,,10,Sell,,,,,,,,,,
8691,06/12/2019 12:53:14 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,AUD/USD,0.69530,10,Sell,0.0006,,,,-0.00020,0.0000,1.0000,-0.01190,,26.88
8692,06/12/2019 12:53:14 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
8693,06/12/2019 12:53:23 AM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/AUD,,10,Buy,,,,,,,,,,
8694,06/12/2019 12:53:23 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/AUD,1.63040,10,Buy,0.0008,,,,0.00020,0.0000,0.6953,-0.04520,,26.83
8695,06/12/2019 12:53:23 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
8696,06/12/2019 03:31:12 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,138.22200,102,Sell,0.0118,,,,0.00000,0.0000,0.0092,0.23630,,27.07
8697,06/12/2019 04:19:51 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/JPY,137.85000,103,Buy,,,,,,,,,,
8698,06/12/2019 08:43:03 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,GBP/JPY,137.84900,103,Buy,0.0142,,,,0.00000,0.0000,,0.00000,,27.07
8699,06/12/2019 10:17:34 AM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,100,Buy,,,,,,,,,,
8700,06/12/2019 10:17:34 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.12982,100,Buy,0.0060,,,,0.00620,0.0000,1.0000,-0.32400,,26.75
8701,06/12/2019 10:17:34 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
8702,06/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.00280,,,,,26.75
,06/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8642,USD/CAD,,,,,,,,0.00010,,,,,
,06/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8683,GBP/JPY,,,,,,,,0.00040,,,,,
,06/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8698,GBP/JPY,,,,,,,,0.00010,,,,,
,06/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8675,AUD/USD,,,,,,,,-0.00340,,,,,
8703,06/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.00250,,,,,26.74
,06/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8642,USD/CAD,,,,,,,,0.00010,,,,,
,06/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8683,GBP/JPY,,,,,,,,0.00040,,,,,
,06/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8698,GBP/JPY,,,,,,,,0.00040,,,,,
,06/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8675,AUD/USD,,,,,,,,-0.00340,,,,,
8704,06/14/2019 07:14:00 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,USD/CAD,1.33821,100,Sell,0.0060,,,,0.00010,0.0000,0.7471,0.18680,,26.93
8705,06/14/2019 07:29:45 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,100,Buy,,,137.19000,,,,,,,
8706,06/14/2019 07:29:45 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/JPY,136.74000,100,Buy,0.0111,,,,0.00000,0.0000,,0.00000,,26.93
8707,06/14/2019 07:29:45 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,137.19000,,,,,,,,,,,,
8708,06/14/2019 10:50:47 AM,PDT,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,100,Sell,,,,,,,,,,
8709,06/14/2019 10:50:47 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,136.69900,100,Sell,0.0115,,,,0.00000,0.0000,0.0092,-0.03780,,26.89
8710,06/14/2019 10:50:47 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
8711,06/14/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.00260,,,,,26.89
,06/14/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8683,GBP/JPY,,,,,,,,0.00040,,,,,
,06/14/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8698,GBP/JPY,,,,,,,,0.00040,,,,,
,06/14/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8675,AUD/USD,,,,,,,,-0.00340,,,,,
8712,06/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.00260,,,,,26.89
,06/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8683,GBP/JPY,,,,,,,,0.00040,,,,,
,06/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8698,GBP/JPY,,,,,,,,0.00040,,,,,
,06/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8675,AUD/USD,,,,,,,,-0.00340,,,,,
8713,06/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.00260,,,,,26.89
,06/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8683,GBP/JPY,,,,,,,,0.00040,,,,,
,06/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8698,GBP/JPY,,,,,,,,0.00040,,,,,
,06/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8675,AUD/USD,,,,,,,,-0.00340,,,,,
8714,06/17/2019 08:42:18 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,10,Buy,,,137.06000,,,,,,,
8715,06/17/2019 08:42:18 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/JPY,136.46000,10,Buy,0.0012,,,,0.00000,0.0000,,0.00000,,26.89
8716,06/17/2019 08:42:18 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,137.06000,,,,,,,,,,,,
8717,06/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.00260,,,,,26.88
,06/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8683,GBP/JPY,,,,,,,,0.00040,,,,,
,06/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8698,GBP/JPY,,,,,,,,0.00040,,,,,
,06/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8715,GBP/JPY,,,,,,,,0.00000,,,,,
,06/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8675,AUD/USD,,,,,,,,-0.00340,,,,,
8718,06/17/2019 08:44:23 PM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1,Buy,,,136.61300,,,,,,,
8719,06/17/2019 08:44:23 PM,PDT,ORDER_FILL,MARKET_ORDER,GBP/JPY,135.61300,1,Buy,0.0001,,,,0.00000,0.0000,,0.00000,,26.88
8720,06/17/2019 08:44:23 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,136.61300,,,,,,,,,,,,
8721,06/17/2019 08:44:35 PM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,1,Buy,,,0.68877,,,,,,,
8722,06/17/2019 08:44:35 PM,PDT,ORDER_FILL,MARKET_ORDER,AUD/USD,0.68377,1,Buy,0.0001,,,,0.00000,0.0000,,0.00000,,26.88
8723,06/17/2019 08:44:35 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.68877,,,,,,,,,,,,
8724,06/18/2019 01:05:45 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,1,Buy,,,,,,,,,,
8725,06/18/2019 01:05:45 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.64074,1,Buy,0.0001,,,,0.00000,0.0000,,0.00000,,26.88
8726,06/18/2019 02:04:27 AM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/AUD,,1,Sell,,,,,,,,,,
8727,06/18/2019 02:04:27 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/AUD,1.63461,1,Sell,0.0001,,,,0.00000,0.0000,0.6842,-0.00420,,26.88
8728,06/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.00260,,,,,26.88
,06/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8683,GBP/JPY,,,,,,,,0.00040,,,,,
,06/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8698,GBP/JPY,,,,,,,,0.00040,,,,,
,06/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8715,GBP/JPY,,,,,,,,0.00000,,,,,
,06/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8719,GBP/JPY,,,,,,,,0.00000,,,,,
,06/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8675,AUD/USD,,,,,,,,-0.00340,,,,,
,06/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8722,AUD/USD,,,,,,,,0.00000,,,,,
8729,06/18/2019 06:56:42 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,1,Sell,,,1.62544,,,,,,,
8730,06/18/2019 06:56:42 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.62844,1,Sell,0.0001,,,,0.00000,0.0000,,0.00000,,26.88
8731,06/18/2019 06:56:42 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.62544,,,,,,,,,,,,
8732,06/18/2019 06:57:45 PM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/AUD,,1,Buy,,,,,,,,,,
8733,06/18/2019 06:57:45 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/AUD,1.62878,1,Buy,0.0001,,,,0.00000,0.0000,0.6874,-0.00020,,26.88
8734,06/18/2019 06:57:45 PM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
8735,06/18/2019 06:58:06 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,1,Buy,,,1.63169,,,,,,,
8736,06/18/2019 06:58:06 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.62869,1,Buy,0.0001,,,,0.00000,0.0000,,0.00000,,26.88
8737,06/18/2019 06:58:06 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.63169,,,,,,,,,,,,
8738,06/19/2019 05:47:05 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,136.61500,1,Sell,0.0001,,,,0.00000,0.0000,0.0092,0.00920,,26.88
8739,06/19/2019 06:01:57 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/AUD,1.63172,1,Sell,0.0001,,,,0.00000,0.0000,0.6866,0.00210,,26.89
8740,06/19/2019 06:09:19 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/USD,,1,Buy,,,1.26246,,,,,,,
8741,06/19/2019 06:09:19 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/USD,1.25996,1,Buy,0.0001,,,,0.00000,0.0000,,0.00000,,26.89
8742,06/19/2019 06:09:19 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.26246,,,,,,,,,,,,
8743,06/19/2019 06:10:49 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,1,Buy,,,0.65292,,,,,,,
8744,06/19/2019 06:10:49 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.65042,1,Buy,0.0001,,,,0.00000,0.0000,,0.00000,,26.89
8745,06/19/2019 06:10:49 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.65292,,,,,,,,,,,,
8746,06/19/2019 07:13:21 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/USD,1.26246,1,Sell,0.0001,,,,0.00000,0.0000,1.0000,0.00250,,26.89
8747,06/19/2019 10:59:05 AM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/CHF,,1,Buy,,,0.99869,,,,,,,
8748,06/19/2019 10:59:05 AM,PDT,ORDER_FILL,MARKET_ORDER,USD/CHF,0.99564,1,Buy,0.0001,,,,0.00000,0.0000,,0.00000,,26.89
8749,06/19/2019 10:59:05 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.99869,,,,,,,,,,,,
8750,06/19/2019 11:01:19 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,AUD/USD,0.68878,1,Sell,0.0001,,,,0.00000,0.0000,1.0000,0.00500,,26.89
8751,06/19/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.00260,,,,,26.89
,06/19/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8748,USD/CHF,,,,,,,,0.00000,,,,,
,06/19/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8683,GBP/JPY,,,,,,,,0.00040,,,,,
,06/19/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8698,GBP/JPY,,,,,,,,0.00040,,,,,
,06/19/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8715,GBP/JPY,,,,,,,,0.00000,,,,,
,06/19/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8675,AUD/USD,,,,,,,,-0.00340,,,,,
,06/19/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8744,NZD/CHF,,,,,,,,0.00000,,,,,
8752,06/20/2019 01:14:28 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,137.06300,10,Sell,0.0010,,,,0.00000,0.0000,0.0092,0.05600,,26.95
8753,06/20/2019 04:54:32 AM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/CHF,,2,Buy,,,0.98988,,,,,,,
8754,06/20/2019 04:54:32 AM,PDT,ORDER_FILL,MARKET_ORDER,USD/CHF,0.98586,2,Buy,0.0002,,,,0.00000,0.0000,,0.00000,,26.95
8755,06/20/2019 04:54:32 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.98988,,,,,,,,,,,,
8756,06/20/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.00260,,,,,26.95
,06/20/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8748,USD/CHF,,,,,,,,0.00010,,,,,
,06/20/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8754,USD/CHF,,,,,,,,0.00000,,,,,
,06/20/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8683,GBP/JPY,,,,,,,,0.00040,,,,,
,06/20/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8698,GBP/JPY,,,,,,,,0.00030,,,,,
,06/20/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8675,AUD/USD,,,,,,,,-0.00340,,,,,
,06/20/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8744,NZD/CHF,,,,,,,,0.00000,,,,,
8757,06/21/2019 11:02:27 AM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/CHF,,3,Buy,,,,,,,,,,
8758,06/21/2019 11:02:27 AM,PDT,ORDER_FILL,MARKET_ORDER,USD/CHF,0.97695,3,Buy,0.0002,,,,0.00000,0.0000,,0.00000,,26.95
8759,06/21/2019 11:03:06 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/JPY,,1,Sell,,,121.62400,,,,,,,
8760,06/21/2019 11:03:06 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/JPY,122.02400,1,Sell,0.0001,,,,0.00000,0.0000,,0.00000,,26.95
8761,06/21/2019 11:03:06 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,121.62400,,,,,,,,,,,,
8762,06/21/2019 11:03:48 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/JPY,,5,Sell,,,121.76400,,,,,,,
