Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,P/L,Amount,Balance
2220,11/20/2017 12:34:47 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,555,Buy,,,,,,,,,
2221,11/20/2017 12:34:47 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.17773,555,Buy,,,,,0.00000,0.0000,0.00000,,3456.02
2222,11/20/2017 12:34:47 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.18121,,,,,,,,,,,
2223,11/20/2017 12:43:02 AM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,489,Sell,,,,,,,,,
2224,11/20/2017 12:43:02 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,148.51900,489,Sell,,,,,-0.00250,0.0000,2.05960,,3458.08
2225,11/20/2017 12:43:02 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2226,11/20/2017 12:43:44 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,148.56600,997,Sell,,,,,-0.00630,0.0000,3.64710,,3461.72
2227,11/20/2017 12:43:44 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,148.56800,332,Sell,,,,,-0.00210,0.0000,1.03380,,3462.75
2228,11/20/2017 12:43:52 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,148.63100,1201,Sell,,,,,-0.00750,0.0000,5.25060,,3467.99
2229,11/20/2017 12:44:59 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2230,11/20/2017 12:44:59 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.01700,,,,,,,,,,,
2231,11/20/2017 12:45:26 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2232,11/20/2017 12:45:26 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,148.96200,,,,,,,,,,,
2233,11/20/2017 12:45:54 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2234,11/20/2017 12:45:54 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.02100,,,,,,,,,,,
2235,11/20/2017 12:47:31 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2236,11/20/2017 12:47:31 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.18255,,,,,,,,,,,
2237,11/20/2017 12:55:05 AM,PST,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,555,Sell,,,,,,,,,
2238,11/20/2017 12:55:05 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.18021,555,Sell,,,,,-0.00050,0.0000,1.37640,,3469.37
2239,11/20/2017 12:55:05 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2240,11/20/2017 01:02:10 AM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,483,Sell,,,,,,,,,
2241,11/20/2017 01:02:10 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,148.77400,483,Sell,,,,,-0.00310,0.0000,1.82140,,3471.18
2242,11/20/2017 01:02:10 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2243,11/20/2017 01:05:20 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,555,Buy,,,,,,,,,
2244,11/20/2017 01:05:20 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.17985,555,Buy,,,,,0.00000,0.0000,0.00000,,3471.18
2245,11/20/2017 01:05:20 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.18329,,,,,,,,,,,
2246,11/20/2017 01:11:41 AM,PST,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,
2247,11/20/2017 07:02:17 AM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,482,Sell,,,,,,,,,
2248,11/20/2017 07:02:17 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,148.87600,482,Sell,,,,,-0.00470,0.0000,1.34310,,3472.52
2249,11/20/2017 07:02:17 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2250,11/20/2017 07:38:53 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2251,11/20/2017 07:38:53 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.08300,,,,,,,,,,,
2252,11/20/2017 07:47:35 AM,PST,MARKET_ORDER,CLIENT_ORDER,USD/JPY,,999,Buy,,,,,,,,,
2253,11/20/2017 07:47:35 AM,PST,ORDER_FILL,MARKET_ORDER,USD/JPY,112.36900,999,Buy,,,,,0.00000,0.0000,0.00000,,3472.52
2254,11/20/2017 07:47:35 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,112.61800,,,,,,,,,,,
2255,11/20/2017 07:49:08 AM,PST,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,999,Buy,,,,,,,,,
2256,11/20/2017 07:49:08 AM,PST,ORDER_FILL,MARKET_ORDER,USD/CAD,1.27959,999,Buy,,,,,0.00000,0.0000,0.00000,,3472.52
2257,11/20/2017 07:49:08 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.28209,,,,,,,,,,,
2258,11/20/2017 07:55:31 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2259,11/20/2017 07:55:31 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.14600,,,,,,,,,,,
2260,11/20/2017 08:37:51 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/USD,,888,Buy,,,,,,,,,
2261,11/20/2017 08:37:51 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/USD,1.32460,888,Buy,,,,,0.00000,0.0000,0.00000,,3472.52
2262,11/20/2017 08:37:51 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.32702,,,,,,,,,,,
2263,11/20/2017 08:40:45 AM,PST,MARKET_ORDER,TRADE_CLOSE,USD/CAD,,999,Sell,,,,,,,,,
2264,11/20/2017 08:40:45 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,USD/CAD,1.28038,999,Sell,,,,,-0.00030,0.0000,0.61630,,3473.14
2265,11/20/2017 08:40:45 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2266,11/20/2017 08:46:07 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/USD,,885,Buy,,,,,,,,,
2267,11/20/2017 08:46:07 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/USD,1.32437,885,Buy,,,,,0.00000,0.0000,0.00000,,3473.14
2268,11/20/2017 08:46:07 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.32686,,,,,,,,,,,
2269,11/20/2017 08:59:20 AM,PST,MARKET_ORDER,TRADE_CLOSE,USD/JPY,,999,Sell,,,,,,,,,
2270,11/20/2017 08:59:20 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,USD/JPY,112.50400,999,Sell,,,,,0.00070,0.0000,1.19860,,3474.34
2271,11/20/2017 08:59:20 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2272,11/20/2017 09:07:57 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2273,11/20/2017 09:07:57 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.11200,,,,,,,,,,,
2274,11/20/2017 11:15:37 AM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,1404,Sell,,,,,,,,,
2275,11/20/2017 11:15:37 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,149.05700,1404,Sell,,,,,-0.01670,0.0000,5.26040,,3479.58
2276,11/20/2017 11:15:37 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2277,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.24040,,,,3479.82
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2244,EUR/USD,,,,,,,,-0.01710,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2261,GBP/USD,,,,,,,,-0.00830,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2267,GBP/USD,,,,,,,,-0.00800,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1744,GBP/JPY,,,,,,,,-0.01280,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1755,GBP/JPY,,,,,,,,-0.00780,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1821,GBP/JPY,,,,,,,,-0.01790,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2071,GBP/JPY,,,,,,,,-0.01000,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2095,GBP/JPY,,,,,,,,-0.04300,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2101,GBP/JPY,,,,,,,,-0.02090,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 392,NZD/CHF,,,,,,,,0.01040,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1433,NZD/CHF,,,,,,,,0.03150,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1436,NZD/CHF,,,,,,,,0.02080,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1470,NZD/CHF,,,,,,,,0.02330,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1659,NZD/CHF,,,,,,,,0.20800,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1662,NZD/CHF,,,,,,,,0.04810,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1668,NZD/CHF,,,,,,,,0.02790,,,,
,11/20/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1677,NZD/CHF,,,,,,,,0.01620,,,,
2278,11/20/2017 01:08:27 PM,PST,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/JPY,147.60000,1622,Buy,,,,,,,,,
2279,11/20/2017 01:10:40 PM,PST,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/JPY,148.00000,1136,Buy,,,,,,,,,
2280,11/20/2017 04:39:53 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2281,11/20/2017 04:39:53 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.46700,,,,,,,,,,,
2282,11/20/2017 04:40:59 PM,PST,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,334,Buy,,,,,,,,,
2283,11/20/2017 04:40:59 PM,PST,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.67722,334,Buy,,,,,0.00000,0.0000,0.00000,,3479.82
2284,11/20/2017 04:40:59 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,0.67922,,,,,,,,,,,
2285,11/20/2017 07:15:13 PM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/USD,,885,Sell,,,,,,,,,
2286,11/20/2017 07:15:13 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/USD,1.32477,885,Sell,,,,,-0.01190,0.0000,0.35400,,3480.16
2287,11/20/2017 07:15:13 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2288,11/20/2017 07:16:28 PM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/USD,,888,Sell,,,,,,,,,
2289,11/20/2017 07:16:28 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/USD,1.32471,888,Sell,,,,,-0.01200,0.0000,0.09770,,3480.25
2290,11/20/2017 07:16:28 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2291,11/20/2017 11:45:09 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2292,11/20/2017 11:45:09 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.45600,,,,,,,,,,,
2293,11/20/2017 11:46:42 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2294,11/20/2017 11:46:42 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.54300,,,,,,,,,,,
2295,11/20/2017 11:47:22 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2296,11/20/2017 11:47:22 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.52300,,,,,,,,,,,
2297,11/20/2017 11:50:16 PM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,1626,Sell,,,,,,,,,
2298,11/20/2017 11:50:16 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,149.34100,1626,Sell,,,,,-0.00950,0.0000,4.12980,,3484.37
2299,11/20/2017 11:50:16 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2300,11/20/2017 11:55:16 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2301,11/20/2017 11:55:16 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.67600,,,,,,,,,,,
2302,11/20/2017 11:55:43 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2303,11/20/2017 11:55:43 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.67400,,,,,,,,,,,
2304,11/21/2017 12:02:43 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1996,Buy,,,,,,,,,
2305,11/21/2017 12:02:43 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,149.23700,1996,Buy,,,,,0.00000,0.0000,0.00000,,3484.37
2306,11/21/2017 12:02:43 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,149.58400,,,,,,,,,,,
2307,11/21/2017 12:14:31 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1403,Buy,,,,,,,,,
2308,11/21/2017 12:14:31 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,149.16000,1403,Buy,,,,,0.00000,0.0000,0.00000,,3484.37
2309,11/21/2017 12:14:31 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,149.51000,,,,,,,,,,,
2310,11/21/2017 01:55:56 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1052,Buy,,,,,,,,,
2311,11/21/2017 01:55:56 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.90500,1052,Buy,,,,,0.00000,0.0000,0.00000,,3484.37
2312,11/21/2017 01:55:56 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,149.21000,,,,,,,,,,,
2313,11/21/2017 04:47:56 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2314,11/21/2017 04:47:56 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.35800,,,,,,,,,,,
2315,11/21/2017 05:40:31 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1523,Buy,,,,,,,,,
2316,11/21/2017 05:40:31 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.96300,1523,Buy,,,,,0.00000,0.0000,0.00000,,3484.37
2317,11/21/2017 05:40:31 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,149.31300,,,,,,,,,,,
2318,11/21/2017 06:20:36 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,700,Buy,,,,,,,,,
2319,11/21/2017 06:20:36 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.81600,700,Buy,,,,,0.00000,0.0000,0.00000,,3484.37
2320,11/21/2017 06:20:36 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,149.16600,,,,,,,,,,,
2321,11/21/2017 06:28:53 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,451,Buy,,,,,,,,,
2322,11/21/2017 06:28:53 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.71300,451,Buy,,,,,0.00000,0.0000,0.00000,,3484.37
2323,11/21/2017 06:28:53 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,149.06500,,,,,,,,,,,
2324,11/21/2017 09:10:18 AM,PST,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,455,Buy,,,,,,,,,
2325,11/21/2017 09:10:18 AM,PST,ORDER_FILL,MARKET_ORDER,AUD/USD,0.75796,455,Buy,,,,,0.00000,0.0000,0.00000,,3484.37
2326,11/21/2017 09:10:18 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,0.75996,,,,,,,,,,,
2327,11/21/2017 10:20:21 AM,PST,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/JPY,148.65000,564,Buy,,,,,,,,,
2328,11/21/2017 10:43:18 AM,PST,MARKET_ORDER,TRADE_CLOSE,NZD/CHF,,334,Sell,,,,,,,,,
2329,11/21/2017 10:43:18 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,NZD/CHF,0.67738,334,Sell,,,,,0.00520,0.0000,0.05390,,3484.43
2330,11/21/2017 10:43:18 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2331,11/21/2017 11:19:51 AM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,451,Sell,,,,,,,,,
2332,11/21/2017 11:19:51 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,148.78900,451,Sell,,,,,-0.00120,0.0000,0.30500,,3484.73
2333,11/21/2017 11:19:51 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2334,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.22270,,,,3484.96
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2244,EUR/USD,,,,,,,,-0.03450,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1744,GBP/JPY,,,,,,,,-0.01290,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1755,GBP/JPY,,,,,,,,-0.00780,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1821,GBP/JPY,,,,,,,,-0.01790,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2071,GBP/JPY,,,,,,,,-0.01000,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2095,GBP/JPY,,,,,,,,-0.04300,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2305,GBP/JPY,,,,,,,,-0.01390,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2308,GBP/JPY,,,,,,,,-0.00960,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2311,GBP/JPY,,,,,,,,-0.00620,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2316,GBP/JPY,,,,,,,,-0.00600,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2319,GBP/JPY,,,,,,,,-0.00250,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2325,AUD/USD,,,,,,,,-0.00050,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 392,NZD/CHF,,,,,,,,0.01040,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1433,NZD/CHF,,,,,,,,0.03160,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1436,NZD/CHF,,,,,,,,0.02090,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1470,NZD/CHF,,,,,,,,0.02340,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1659,NZD/CHF,,,,,,,,0.20870,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1662,NZD/CHF,,,,,,,,0.04830,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1668,NZD/CHF,,,,,,,,0.02790,,,,
,11/21/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1677,NZD/CHF,,,,,,,,0.01630,,,,
2335,11/21/2017 03:45:53 PM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,567,Buy,,,,,,,,,
2336,11/21/2017 03:45:53 PM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.88300,567,Buy,,,,,0.00000,0.0000,0.00000,,3484.96
2337,11/21/2017 03:45:53 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,149.13300,,,,,,,,,,,
2338,11/21/2017 04:14:25 PM,PST,ORDER_CANCEL,TIME_IN_FORCE_EXPIRED,,,,,,,,,,,,,
2339,11/21/2017 05:16:17 PM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,807,Buy,,,,,,,,,
2340,11/21/2017 05:16:17 PM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.73200,807,Buy,,,,,0.00000,0.0000,0.00000,,3484.96
2341,11/21/2017 05:16:17 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,148.98200,,,,,,,,,,,
2342,11/21/2017 06:59:05 PM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1200,Buy,,,,,,,,,
2343,11/21/2017 06:59:05 PM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.79000,1200,Buy,,,,,0.00000,0.0000,0.00000,,3484.96
2344,11/21/2017 06:59:05 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,149.04000,,,,,,,,,,,
2345,11/21/2017 08:29:34 PM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1202,Buy,,,,,,,,,
2346,11/21/2017 08:29:34 PM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.71500,1202,Buy,,,,,0.00000,0.0000,0.00000,,3484.96
2347,11/21/2017 08:29:34 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,148.91500,,,,,,,,,,,
2348,11/21/2017 08:32:45 PM,PST,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,
2349,11/21/2017 08:33:07 PM,PST,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,
2350,11/21/2017 10:49:12 PM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,420,Buy,,,,,,,,,
2351,11/21/2017 10:49:12 PM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.67400,420,Buy,,,,,0.00000,0.0000,0.00000,,3484.96
2352,11/21/2017 10:49:12 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,148.92400,,,,,,,,,,,
2353,11/22/2017 06:26:22 AM,PST,MARKET_ORDER,TRADE_CLOSE,AUD/USD,,455,Sell,,,,,,,,,
2354,11/22/2017 06:26:22 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,AUD/USD,0.75816,455,Sell,,,,,-0.00240,0.0000,0.09100,,3485.04
2355,11/22/2017 06:26:22 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
2356,11/22/2017 07:16:22 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,602,Buy,,,,,,,,,
2357,11/22/2017 07:16:22 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.33000,602,Buy,,,,,0.00000,0.0000,0.00000,,3485.04
2358,11/22/2017 07:16:22 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,148.63000,,,,,,,,,,,
2359,11/22/2017 09:03:50 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2360,11/22/2017 09:03:50 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,149.37400,,,,,,,,,,,
2361,11/22/2017 11:21:16 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,828,Buy,,,,,,,,,
2362,11/22/2017 11:21:16 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.15500,828,Buy,,,,,0.00000,0.0000,0.00000,,3485.04
2363,11/22/2017 11:21:16 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,148.35500,,,,,,,,,,,
2364,11/22/2017 11:25:52 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2365,11/22/2017 11:25:52 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.18416,,,,,,,,,,,
2366,11/22/2017 11:47:00 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
2367,11/22/2017 11:47:00 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.18476,,,,,,,,,,,
2368,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.13270,,,,3485.18
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2244,EUR/USD,,,,,,,,-0.03460,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1744,GBP/JPY,,,,,,,,-0.01300,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1755,GBP/JPY,,,,,,,,-0.00790,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 1821,GBP/JPY,,,,,,,,-0.01810,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2071,GBP/JPY,,,,,,,,-0.01010,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2095,GBP/JPY,,,,,,,,-0.04350,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2305,GBP/JPY,,,,,,,,-0.02600,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2308,GBP/JPY,,,,,,,,-0.01830,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2311,GBP/JPY,,,,,,,,-0.01370,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2316,GBP/JPY,,,,,,,,-0.01980,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2319,GBP/JPY,,,,,,,,-0.00910,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2336,GBP/JPY,,,,,,,,-0.00650,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2340,GBP/JPY,,,,,,,,-0.00860,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2343,GBP/JPY,,,,,,,,-0.01170,,,,
,11/22/2017 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 2346,GBP/JPY,,,,,,,,-0.01070,,,,
